review_id,rating,review_text,review_date,reviewer_name,branch_name,category,sentiment_manual
4376,5,Crowded but food quality is really good.,2/16/2025,Harish,"Bloomsbury's, Kakkanad",,
4377,1,Very average experience. Overpriced for the portion size.,5/11/2024,Deepa,"ChaiCofi, Kochi",,
4378,5,Perfect spot for brunch. Peaceful and aesthetic.,9/25/2024,Adarsh,"Bloomsbury's, Kakkanad",,
4379,1,Perfect spot for brunch. Peaceful and aesthetic.,1/27/2024,Kiran,"Bloomsbury's, Kakkanad",,
4380,4,Great food and lovely ambience. Service was quick.,8/26/2024,Harish,"ChaiCofi, Kochi",,
4381,4,Amazing place to chill. Strong coffee and good music.,1/18/2024,Adarsh,"Kashi Art Café, Fort Kochi",,
4382,2,Very average experience. Overpriced for the portion size.,5/30/2024,Tina,"Bloomsbury's, Kakkanad",,
4383,1,Small portions. Price doesn’t match quality.,3/9/2024,Priya,"French Toast, Panampilly",,
4384,3,Crowded but food quality is really good.,9/15/2024,Alina,"French Toast, Panampilly",,
4385,5,Amazing place to chill. Strong coffee and good music.,2/26/2025,Sneha,"Bloomsbury's, Kakkanad",,
4386,5,Not worth the hype. Staff seemed uninterested.,6/30/2024,Merin,"Kashi Art Café, Fort Kochi",,
4387,4,Very average experience. Overpriced for the portion size.,11/28/2024,Priya,"ChaiCofi, Kochi",,
4388,5,Loved the desserts here! Coffee was perfect.,6/27/2024,Gokul,"Bloomsbury's, Kakkanad",,
4389,1,One of the best cafés in Kochi. Highly recommended!,1/9/2025,Kiran,"French Toast, Panampilly",,
4390,5,Loved the desserts here! Coffee was perfect.,5/29/2024,Gokul,"French Toast, Panampilly",,
4391,1,Small portions. Price doesn’t match quality.,1/28/2024,Joel,"ChaiCofi, Kochi",,
4392,4,Not worth the hype. Staff seemed uninterested.,4/15/2024,Gayathri,"ChaiCofi, Kochi",,
4393,3,Great food and lovely ambience. Service was quick.,11/6/2024,Saniya,"Kashi Art Café, Fort Kochi",,
4394,5,Amazing place to chill. Strong coffee and good music.,2/23/2024,Joel,"Kashi Art Café, Fort Kochi",,
4395,1,Very average experience. Overpriced for the portion size.,3/28/2024,Sandeep,"ChaiCofi, Kochi",,
4396,4,One of the best cafés in Kochi. Highly recommended!,3/14/2025,Priya,"ChaiCofi, Kochi",,
4397,3,Great food and lovely ambience. Service was quick.,10/4/2024,Sandeep,"ChaiCofi, Kochi",,
4398,1,Small portions. Price doesn’t match quality.,3/8/2025,Arjun,"ChaiCofi, Kochi",,
4399,3,Amazing place to chill. Strong coffee and good music.,3/14/2024,Sneha,"French Toast, Panampilly",,
4400,3,Small portions. Price doesn’t match quality.,9/4/2024,Mariya,"Bloomsbury's, Kakkanad",,
4401,3,Loved the desserts here! Coffee was perfect.,10/31/2024,Adarsh,"Kashi Art Café, Fort Kochi",,
4402,1,One of the best cafés in Kochi. Highly recommended!,1/1/2024,Akshay,"ChaiCofi, Kochi",,
4403,4,Crowded but food quality is really good.,10/1/2024,Rahul,"ChaiCofi, Kochi",,
4404,2,Very average experience. Overpriced for the portion size.,7/11/2024,Sandeep,"ChaiCofi, Kochi",,
4405,1,Crowded but food quality is really good.,5/16/2024,Anjana,"ChaiCofi, Kochi",,
4406,5,Amazing place to chill. Strong coffee and good music.,3/17/2025,Alina,"Bloomsbury's, Kakkanad",,
4407,4,Great food and lovely ambience. Service was quick.,11/4/2024,Tina,"ChaiCofi, Kochi",,
4408,3,Great food and lovely ambience. Service was quick.,2/20/2024,Deepa,"ChaiCofi, Kochi",,
4409,2,One of the best cafés in Kochi. Highly recommended!,2/13/2025,Sandeep,"Bloomsbury's, Kakkanad",,
4410,4,Small portions. Price doesn’t match quality.,5/9/2024,Vishnu,"French Toast, Panampilly",,
4411,5,Not worth the hype. Staff seemed uninterested.,12/23/2024,Akshay,"ChaiCofi, Kochi",,
4412,4,Service was slow and the food was cold when served.,1/5/2024,Gayathri,"Kashi Art Café, Fort Kochi",,
4413,2,Crowded but food quality is really good.,7/25/2024,Arjun,"ChaiCofi, Kochi",,
4414,5,Loved the desserts here! Coffee was perfect.,3/12/2025,Rahul,"ChaiCofi, Kochi",,
4415,4,Service was slow and the food was cold when served.,7/20/2024,Alina,"Kashi Art Café, Fort Kochi",,
4416,3,Perfect spot for brunch. Peaceful and aesthetic.,7/6/2024,Alina,"Kashi Art Café, Fort Kochi",,
4417,1,Not worth the hype. Staff seemed uninterested.,10/9/2024,Saniya,"French Toast, Panampilly",,
4418,2,Amazing place to chill. Strong coffee and good music.,11/20/2024,Nikhil,"Bloomsbury's, Kakkanad",,
4419,1,Perfect spot for brunch. Peaceful and aesthetic.,8/1/2024,Mariya,"French Toast, Panampilly",,
4420,3,Great food and lovely ambience. Service was quick.,1/6/2025,Mariya,"French Toast, Panampilly",,
4421,2,Crowded but food quality is really good.,2/5/2024,Tina,"Kashi Art Café, Fort Kochi",,
4422,2,Loved the desserts here! Coffee was perfect.,1/13/2024,Arjun,"Kashi Art Café, Fort Kochi",,
4423,4,One of the best cafés in Kochi. Highly recommended!,10/31/2024,Deepa,"ChaiCofi, Kochi",,
4424,4,Amazing place to chill. Strong coffee and good music.,6/29/2024,Mariya,"ChaiCofi, Kochi",,
4425,3,Loved the desserts here! Coffee was perfect.,1/8/2025,Ritu,"Kashi Art Café, Fort Kochi",,
4426,3,Not worth the hype. Staff seemed uninterested.,9/3/2024,Tina,"French Toast, Panampilly",,
4427,5,Not worth the hype. Staff seemed uninterested.,4/9/2024,Sneha,"French Toast, Panampilly",,
4428,2,One of the best cafés in Kochi. Highly recommended!,4/30/2024,Joseph,"Kashi Art Café, Fort Kochi",,
4429,4,Small portions. Price doesn’t match quality.,1/24/2025,Kiran,"ChaiCofi, Kochi",,
4430,3,Service was slow and the food was cold when served.,3/31/2024,Vishnu,"Kashi Art Café, Fort Kochi",,
4431,4,Not worth the hype. Staff seemed uninterested.,2/1/2025,Tina,"French Toast, Panampilly",,
4432,4,Loved the desserts here! Coffee was perfect.,9/14/2024,Merin,"Kashi Art Café, Fort Kochi",,
4433,5,Crowded but food quality is really good.,7/24/2024,Kiran,"Kashi Art Café, Fort Kochi",,
4434,1,One of the best cafés in Kochi. Highly recommended!,2/8/2025,Merin,"ChaiCofi, Kochi",,
4435,4,Crowded but food quality is really good.,1/10/2025,Tina,"French Toast, Panampilly",,
4436,2,Loved the desserts here! Coffee was perfect.,9/29/2024,Gokul,"Bloomsbury's, Kakkanad",,
4437,5,Loved the desserts here! Coffee was perfect.,4/25/2024,Adarsh,"French Toast, Panampilly",,
4438,3,Perfect spot for brunch. Peaceful and aesthetic.,7/8/2024,Rohit,"French Toast, Panampilly",,
4439,4,Small portions. Price doesn’t match quality.,10/2/2024,Priya,"Kashi Art Café, Fort Kochi",,
4440,1,Very average experience. Overpriced for the portion size.,2/9/2025,Manu,"Kashi Art Café, Fort Kochi",,
4441,2,One of the best cafés in Kochi. Highly recommended!,3/11/2025,Mariya,"Kashi Art Café, Fort Kochi",,
4442,3,Amazing place to chill. Strong coffee and good music.,3/26/2025,Saniya,"Kashi Art Café, Fort Kochi",,
4443,5,Not worth the hype. Staff seemed uninterested.,1/16/2024,Harish,"ChaiCofi, Kochi",,
4444,3,One of the best cafés in Kochi. Highly recommended!,3/18/2024,Nikhil,"ChaiCofi, Kochi",,
4445,2,Crowded but food quality is really good.,9/12/2024,Rahul,"Bloomsbury's, Kakkanad",,
4446,5,Amazing place to chill. Strong coffee and good music.,8/4/2024,Akshay,"Bloomsbury's, Kakkanad",,
4447,2,Loved the desserts here! Coffee was perfect.,10/22/2024,Kiran,"French Toast, Panampilly",,
4448,3,Loved the desserts here! Coffee was perfect.,8/23/2024,Manu,"Kashi Art Café, Fort Kochi",,
4449,3,Amazing place to chill. Strong coffee and good music.,4/29/2024,Sandeep,"Bloomsbury's, Kakkanad",,
4450,3,Great food and lovely ambience. Service was quick.,8/14/2024,Vishnu,"French Toast, Panampilly",,
4451,5,Crowded but food quality is really good.,3/13/2025,Anjana,"ChaiCofi, Kochi",,
4452,1,Very average experience. Overpriced for the portion size.,8/17/2024,Sandeep,"ChaiCofi, Kochi",,
4453,5,Service was slow and the food was cold when served.,8/10/2024,Naveen,"Kashi Art Café, Fort Kochi",,
4454,3,Amazing place to chill. Strong coffee and good music.,9/22/2024,Saniya,"ChaiCofi, Kochi",,
4455,3,Small portions. Price doesn’t match quality.,11/26/2024,Gokul,"French Toast, Panampilly",,
4456,4,Very average experience. Overpriced for the portion size.,1/12/2024,Ritu,"ChaiCofi, Kochi",,
4457,2,One of the best cafés in Kochi. Highly recommended!,3/17/2025,Manu,"Bloomsbury's, Kakkanad",,
4458,2,Loved the desserts here! Coffee was perfect.,1/14/2025,Manu,"Kashi Art Café, Fort Kochi",,
4459,1,Not worth the hype. Staff seemed uninterested.,6/22/2024,Kiran,"Kashi Art Café, Fort Kochi",,
4460,3,Loved the desserts here! Coffee was perfect.,4/18/2024,Fathima,"French Toast, Panampilly",,
4461,4,Perfect spot for brunch. Peaceful and aesthetic.,3/17/2024,Vishnu,"Bloomsbury's, Kakkanad",,
4462,5,Amazing place to chill. Strong coffee and good music.,5/25/2024,Fathima,"Kashi Art Café, Fort Kochi",,
4463,2,Amazing place to chill. Strong coffee and good music.,7/15/2024,Alina,"ChaiCofi, Kochi",,
4464,5,Loved the desserts here! Coffee was perfect.,2/23/2025,Joseph,"ChaiCofi, Kochi",,
4465,2,Perfect spot for brunch. Peaceful and aesthetic.,2/16/2025,Adarsh,"French Toast, Panampilly",,
4466,5,One of the best cafés in Kochi. Highly recommended!,2/2/2025,Manu,"Bloomsbury's, Kakkanad",,
4467,4,Small portions. Price doesn’t match quality.,1/23/2025,Harish,"ChaiCofi, Kochi",,
4468,2,Crowded but food quality is really good.,6/29/2024,Priya,"French Toast, Panampilly",,
4469,1,Service was slow and the food was cold when served.,2/9/2025,Deepa,"Bloomsbury's, Kakkanad",,
4470,5,Service was slow and the food was cold when served.,2/28/2025,Rohit,"Kashi Art Café, Fort Kochi",,
4471,5,Great food and lovely ambience. Service was quick.,1/22/2025,Naveen,"ChaiCofi, Kochi",,
4472,1,Very average experience. Overpriced for the portion size.,4/22/2024,Anu,"French Toast, Panampilly",,
4473,2,Very average experience. Overpriced for the portion size.,12/7/2024,Ramesh,"ChaiCofi, Kochi",,
4474,2,Great food and lovely ambience. Service was quick.,11/17/2024,Vishnu,"Bloomsbury's, Kakkanad",,
4475,2,Very average experience. Overpriced for the portion size.,12/12/2024,Merin,"Bloomsbury's, Kakkanad",,
4476,1,Great food and lovely ambience. Service was quick.,12/7/2024,Ramesh,"Bloomsbury's, Kakkanad",,
4477,3,Great food and lovely ambience. Service was quick.,7/15/2024,Ramesh,"ChaiCofi, Kochi",,
4478,1,Not worth the hype. Staff seemed uninterested.,3/15/2024,Manu,"French Toast, Panampilly",,
4479,1,Perfect spot for brunch. Peaceful and aesthetic.,3/9/2024,Ritu,"Bloomsbury's, Kakkanad",,
4480,1,Very average experience. Overpriced for the portion size.,3/6/2024,Joseph,"French Toast, Panampilly",,
4481,5,Loved the desserts here! Coffee was perfect.,2/16/2024,Tina,"ChaiCofi, Kochi",,
4482,3,Perfect spot for brunch. Peaceful and aesthetic.,8/29/2024,Alina,"French Toast, Panampilly",,
4483,4,Service was slow and the food was cold when served.,11/25/2024,Deepa,"French Toast, Panampilly",,
4484,2,Crowded but food quality is really good.,5/8/2024,Gokul,"Kashi Art Café, Fort Kochi",,
4485,3,Great food and lovely ambience. Service was quick.,1/17/2025,Lekshmi,"Bloomsbury's, Kakkanad",,
4486,2,Very average experience. Overpriced for the portion size.,9/3/2024,Ritu,"Kashi Art Café, Fort Kochi",,
4487,1,Loved the desserts here! Coffee was perfect.,2/12/2025,Nikhil,"Bloomsbury's, Kakkanad",,
4488,1,Small portions. Price doesn’t match quality.,2/7/2024,Kiran,"Kashi Art Café, Fort Kochi",,
4489,5,Amazing place to chill. Strong coffee and good music.,8/20/2024,Vishnu,"Kashi Art Café, Fort Kochi",,
4490,5,Amazing place to chill. Strong coffee and good music.,12/31/2024,Gayathri,"French Toast, Panampilly",,
4491,3,Great food and lovely ambience. Service was quick.,4/25/2024,Adarsh,"French Toast, Panampilly",,
4492,2,Crowded but food quality is really good.,10/26/2024,Akshay,"Bloomsbury's, Kakkanad",,
4493,4,Very average experience. Overpriced for the portion size.,2/24/2024,Naveen,"Bloomsbury's, Kakkanad",,
4494,4,Small portions. Price doesn’t match quality.,1/30/2025,Ramesh,"ChaiCofi, Kochi",,
4495,1,One of the best cafés in Kochi. Highly recommended!,8/3/2024,Lekshmi,"Kashi Art Café, Fort Kochi",,
4496,1,Very average experience. Overpriced for the portion size.,3/9/2025,Priya,"Kashi Art Café, Fort Kochi",,
4497,4,Service was slow and the food was cold when served.,3/25/2024,Kiran,"ChaiCofi, Kochi",,
4498,3,Loved the desserts here! Coffee was perfect.,12/13/2024,Sneha,"French Toast, Panampilly",,
4499,5,Very average experience. Overpriced for the portion size.,5/11/2024,Ramesh,"French Toast, Panampilly",,
4500,2,Small portions. Price doesn’t match quality.,5/28/2024,Ramesh,"Kashi Art Café, Fort Kochi",,
4501,4,Not worth the hype. Staff seemed uninterested.,4/23/2024,Vishnu,"ChaiCofi, Kochi",,
4502,1,One of the best cafés in Kochi. Highly recommended!,4/9/2024,Saniya,"Bloomsbury's, Kakkanad",,
4503,1,Very average experience. Overpriced for the portion size.,4/16/2024,Rohit,"Kashi Art Café, Fort Kochi",,
4504,5,Service was slow and the food was cold when served.,2/10/2024,Vishnu,"French Toast, Panampilly",,
4505,5,Small portions. Price doesn’t match quality.,10/9/2024,Sneha,"ChaiCofi, Kochi",,
4506,2,Not worth the hype. Staff seemed uninterested.,1/9/2025,Joel,"French Toast, Panampilly",,
4507,4,Service was slow and the food was cold when served.,10/3/2024,Gayathri,"Kashi Art Café, Fort Kochi",,
4508,1,Crowded but food quality is really good.,3/9/2025,Naveen,"Kashi Art Café, Fort Kochi",,
4509,3,Small portions. Price doesn’t match quality.,3/22/2024,Fathima,"French Toast, Panampilly",,
4510,5,Loved the desserts here! Coffee was perfect.,5/25/2024,Harish,"ChaiCofi, Kochi",,
4511,4,Great food and lovely ambience. Service was quick.,10/10/2024,Nikhil,"Kashi Art Café, Fort Kochi",,
4512,4,Amazing place to chill. Strong coffee and good music.,10/19/2024,Manu,"French Toast, Panampilly",,
4513,4,Great food and lovely ambience. Service was quick.,8/21/2024,Ritu,"ChaiCofi, Kochi",,
4514,1,One of the best cafés in Kochi. Highly recommended!,7/13/2024,Joel,"Kashi Art Café, Fort Kochi",,
4515,2,Amazing place to chill. Strong coffee and good music.,4/28/2024,Rohit,"ChaiCofi, Kochi",,
4516,3,Small portions. Price doesn’t match quality.,2/10/2025,Ritu,"Bloomsbury's, Kakkanad",,
4517,4,Crowded but food quality is really good.,1/10/2024,Harish,"Kashi Art Café, Fort Kochi",,
4518,2,Amazing place to chill. Strong coffee and good music.,12/17/2024,Nikhil,"Kashi Art Café, Fort Kochi",,
4519,2,Not worth the hype. Staff seemed uninterested.,7/5/2024,Merin,"Bloomsbury's, Kakkanad",,
4520,1,Perfect spot for brunch. Peaceful and aesthetic.,11/23/2024,Anjana,"French Toast, Panampilly",,
4521,5,Service was slow and the food was cold when served.,5/19/2024,Arjun,"Bloomsbury's, Kakkanad",,
4522,4,Not worth the hype. Staff seemed uninterested.,9/7/2024,Tina,"French Toast, Panampilly",,
4523,4,Great food and lovely ambience. Service was quick.,1/24/2024,Rahul,"ChaiCofi, Kochi",,
4524,2,Very average experience. Overpriced for the portion size.,4/9/2024,Ramesh,"ChaiCofi, Kochi",,
4525,1,Crowded but food quality is really good.,9/4/2024,Arjun,"Kashi Art Café, Fort Kochi",,
4526,5,Service was slow and the food was cold when served.,1/25/2024,Tina,"Kashi Art Café, Fort Kochi",,
4527,5,Crowded but food quality is really good.,9/24/2024,Sandeep,"Kashi Art Café, Fort Kochi",,
4528,1,Loved the desserts here! Coffee was perfect.,3/5/2024,Tina,"Kashi Art Café, Fort Kochi",,
4529,4,Not worth the hype. Staff seemed uninterested.,6/28/2024,Deepa,"Bloomsbury's, Kakkanad",,
4530,2,Service was slow and the food was cold when served.,6/27/2024,Tina,"Bloomsbury's, Kakkanad",,
4531,4,Not worth the hype. Staff seemed uninterested.,10/1/2024,Priya,"French Toast, Panampilly",,
4532,4,Loved the desserts here! Coffee was perfect.,4/19/2024,Kiran,"ChaiCofi, Kochi",,
4533,2,Service was slow and the food was cold when served.,12/17/2024,Anjana,"ChaiCofi, Kochi",,
4534,3,Loved the desserts here! Coffee was perfect.,8/6/2024,Joel,"Bloomsbury's, Kakkanad",,
4535,1,Service was slow and the food was cold when served.,11/17/2024,Adarsh,"Kashi Art Café, Fort Kochi",,
4536,1,One of the best cafés in Kochi. Highly recommended!,8/17/2024,Joel,"ChaiCofi, Kochi",,
4537,4,Great food and lovely ambience. Service was quick.,10/7/2024,Gayathri,"Kashi Art Café, Fort Kochi",,
4538,5,Service was slow and the food was cold when served.,3/6/2024,Harish,"Kashi Art Café, Fort Kochi",,
4539,4,One of the best cafés in Kochi. Highly recommended!,8/28/2024,Ramesh,"Bloomsbury's, Kakkanad",,
4540,3,Great food and lovely ambience. Service was quick.,8/19/2024,Deepa,"French Toast, Panampilly",,
4541,1,Very average experience. Overpriced for the portion size.,1/30/2024,Rohit,"Bloomsbury's, Kakkanad",,
4542,2,One of the best cafés in Kochi. Highly recommended!,8/3/2024,Arjun,"Bloomsbury's, Kakkanad",,
4543,1,Very average experience. Overpriced for the portion size.,10/22/2024,Arjun,"Bloomsbury's, Kakkanad",,
4544,5,Very average experience. Overpriced for the portion size.,3/17/2024,Kiran,"Kashi Art Café, Fort Kochi",,
4545,4,Perfect spot for brunch. Peaceful and aesthetic.,9/21/2024,Kiran,"Kashi Art Café, Fort Kochi",,
4546,3,One of the best cafés in Kochi. Highly recommended!,9/8/2024,Ramesh,"Bloomsbury's, Kakkanad",,
4547,5,Perfect spot for brunch. Peaceful and aesthetic.,10/26/2024,Tina,"Kashi Art Café, Fort Kochi",,
4548,3,Perfect spot for brunch. Peaceful and aesthetic.,6/16/2024,Sneha,"ChaiCofi, Kochi",,
4549,4,Amazing place to chill. Strong coffee and good music.,8/15/2024,Harish,"ChaiCofi, Kochi",,
4550,2,Very average experience. Overpriced for the portion size.,4/24/2024,Mariya,"Bloomsbury's, Kakkanad",,
4551,1,Great food and lovely ambience. Service was quick.,1/23/2025,Adarsh,"Kashi Art Café, Fort Kochi",,
4552,3,Loved the desserts here! Coffee was perfect.,10/2/2024,Joseph,"Bloomsbury's, Kakkanad",,
4553,1,Great food and lovely ambience. Service was quick.,7/25/2024,Saniya,"French Toast, Panampilly",,
4554,5,Very average experience. Overpriced for the portion size.,5/7/2024,Joseph,"Kashi Art Café, Fort Kochi",,
4555,5,Perfect spot for brunch. Peaceful and aesthetic.,1/18/2024,Ramesh,"Bloomsbury's, Kakkanad",,
